ID	Accession	Run title	BioProject accession	Experiment accession	Run data file type	File name 1	MD5 checksum 1	DownLoad1	File name 2	MD5 checksum 2	DownLoad2	Reference file name	MD5 for reference file	Assembly Name or Accession	Assembly Accession URL	other_db	accession_in_other_db	other_db_url
1360	CRR505513	17MC2637	PRJCA009749	CRX445919	fastq	CRR505513_f1.fq.gz (2873705879 bytes)	a1e916fe255f6b888e60af6d01741d50	ftp://download.big.ac.cn/gsa/CRA007020/CRR505513/CRR505513_f1.fq.gz	CRR505513_r2.fq.gz (2950791320 bytes)	20f8b128447b18473234b54fd2b3576f	ftp://download.big.ac.cn/gsa/CRA007020/CRR505513/CRR505513_r2.fq.gz							
1361	CRR505514	T53497	PRJCA009749	CRX445920	fastq	CRR505514_f1.fq.gz (4507513999 bytes)	bf5fed78168c68654842324c57dd914d	ftp://download.big.ac.cn/gsa/CRA007020/CRR505514/CRR505514_f1.fq.gz	CRR505514_r2.fq.gz (5244947024 bytes)	1a74745a556726c09d5a43b8c2fc4d30	ftp://download.big.ac.cn/gsa/CRA007020/CRR505514/CRR505514_r2.fq.gz							
1362	CRR505515	T53681	PRJCA009749	CRX445921	fastq	CRR505515_f1.fq.gz (3327662495 bytes)	acf2ae7260b14a899ace2da5510dc58e	ftp://download.big.ac.cn/gsa/CRA007020/CRR505515/CRR505515_f1.fq.gz	CRR505515_r2.fq.gz (3477563228 bytes)	6161da6975bdac4d2a4e1df30942d4fa	ftp://download.big.ac.cn/gsa/CRA007020/CRR505515/CRR505515_r2.fq.gz							
1363	CRR505516	T54485	PRJCA009749	CRX445922	fastq	CRR505516_f1.fq.gz (3510838778 bytes)	3f4b7546d3c673da2436cafdc9a7b169	ftp://download.big.ac.cn/gsa/CRA007020/CRR505516/CRR505516_f1.fq.gz	CRR505516_r2.fq.gz (3607502401 bytes)	3702655d6f719caebe3b4127a01e4a43	ftp://download.big.ac.cn/gsa/CRA007020/CRR505516/CRR505516_r2.fq.gz							
1364	CRR505517	XF_1	PRJCA009749	CRX445923	fastq	CRR505517_f1.fq.gz (2780336641 bytes)	3465aab236f8f1f3041c1d7cbb4d92d1	ftp://download.big.ac.cn/gsa/CRA007020/CRR505517/CRR505517_f1.fq.gz	CRR505517_r2.fq.gz (3174481299 bytes)	0f516baaa52e73c7ccc2a37ef088b0f8	ftp://download.big.ac.cn/gsa/CRA007020/CRR505517/CRR505517_r2.fq.gz							
1365	CRR505518	T51023	PRJCA009749	CRX445924	fastq	CRR505518_f1.fq.gz (4965933448 bytes)	1fcf1fa5fc7369f5e7890f992fdebcc6	ftp://download.big.ac.cn/gsa/CRA007020/CRR505518/CRR505518_f1.fq.gz	CRR505518_r2.fq.gz (5120100052 bytes)	9b00d138986d0374d78d45c804ac5fa0	ftp://download.big.ac.cn/gsa/CRA007020/CRR505518/CRR505518_r2.fq.gz							
1366	CRR505519	T58050	PRJCA009749	CRX445925	fastq	CRR505519_f1.fq.gz (3238282882 bytes)	c9ce1fed76b2b7538c302d28b0ea515d	ftp://download.big.ac.cn/gsa/CRA007020/CRR505519/CRR505519_f1.fq.gz	CRR505519_r2.fq.gz (3376419081 bytes)	bf4b3519cb93f4e5a7929abc7280ca41	ftp://download.big.ac.cn/gsa/CRA007020/CRR505519/CRR505519_r2.fq.gz							
1367	CRR505520	UMN10	PRJCA009749	CRX445926	fastq	CRR505520_f1.fq.gz (3868982569 bytes)	870e5abbe0394e538dacecbcfb8ed54e	ftp://download.big.ac.cn/gsa/CRA007020/CRR505520/CRR505520_f1.fq.gz	CRR505520_r2.fq.gz (3964953455 bytes)	7b4b2ac2626114376b34ccad5d8f57e5	ftp://download.big.ac.cn/gsa/CRA007020/CRR505520/CRR505520_r2.fq.gz							
1368	CRR505521	FZ13	PRJCA009749	CRX445927	fastq	CRR505521_f1.fq.gz (3404360292 bytes)	7084826ae2c5a35fdd960019f28df3b5	ftp://download.big.ac.cn/gsa/CRA007020/CRR505521/CRR505521_f1.fq.gz	CRR505521_r2.fq.gz (3607994462 bytes)	4cbbf0c5f8684f7c0768424ba214aad2	ftp://download.big.ac.cn/gsa/CRA007020/CRR505521/CRR505521_r2.fq.gz							
1369	CRR505522	T58547	PRJCA009749	CRX445928	fastq	CRR505522_f1.fq.gz (3066320309 bytes)	188318aa212297bb0f65a65ac78e37e4	ftp://download.big.ac.cn/gsa/CRA007020/CRR505522/CRR505522_f1.fq.gz	CRR505522_r2.fq.gz (3639433810 bytes)	845c32f9bbe97555a15ff48087c73259	ftp://download.big.ac.cn/gsa/CRA007020/CRR505522/CRR505522_r2.fq.gz							
1370	CRR505523	T58765	PRJCA009749	CRX445929	fastq	CRR505523_f1.fq.gz (3451991076 bytes)	e137389d49349c9734d2d390314a6c82	ftp://download.big.ac.cn/gsa/CRA007020/CRR505523/CRR505523_f1.fq.gz	CRR505523_r2.fq.gz (3708960488 bytes)	e738729efd72833f0c6f9344002e6442	ftp://download.big.ac.cn/gsa/CRA007020/CRR505523/CRR505523_r2.fq.gz							
1371	CRR505524	P7_2	PRJCA009749	CRX445930	fastq	CRR505524_f1.fq.gz (3344879744 bytes)	35cfb17f4b66331305925a5df43972b8	ftp://download.big.ac.cn/gsa/CRA007020/CRR505524/CRR505524_f1.fq.gz	CRR505524_r2.fq.gz (3557153581 bytes)	8fe8fcef7185ffe4e54bab3d3d0c5c6a	ftp://download.big.ac.cn/gsa/CRA007020/CRR505524/CRR505524_r2.fq.gz							
1372	CRR505525	R203	PRJCA009749	CRX445931	fastq	CRR505525_f1.fq.gz (3405989217 bytes)	a22b686cc930302f6e129000089c9b3f	ftp://download.big.ac.cn/gsa/CRA007020/CRR505525/CRR505525_f1.fq.gz	CRR505525_r2.fq.gz (3586006786 bytes)	349f135aa38cf025a1f2f4fb706af763	ftp://download.big.ac.cn/gsa/CRA007020/CRR505525/CRR505525_r2.fq.gz							
1373	CRR505526	161177	PRJCA009749	CRX445932	fastq	CRR505526_f1.fq.gz (3562910872 bytes)	0353ce0ac04dccd15c463133e7176865	ftp://download.big.ac.cn/gsa/CRA007020/CRR505526/CRR505526_f1.fq.gz	CRR505526_r2.fq.gz (3731304636 bytes)	17f4996dafed85f1995e8cb0c89dc4b6	ftp://download.big.ac.cn/gsa/CRA007020/CRR505526/CRR505526_r2.fq.gz							
1374	CRR505527	161191	PRJCA009749	CRX445933	fastq	CRR505527_f1.fq.gz (4082279383 bytes)	bca3420b1d2aa1799a50cb1a81066ad0	ftp://download.big.ac.cn/gsa/CRA007020/CRR505527/CRR505527_f1.fq.gz	CRR505527_r2.fq.gz (4311594435 bytes)	e5b20973c8f1ee595d38db0428ec906f	ftp://download.big.ac.cn/gsa/CRA007020/CRR505527/CRR505527_r2.fq.gz							
1375	CRR505528	161197	PRJCA009749	CRX445934	fastq	CRR505528_f1.fq.gz (3397283391 bytes)	f2c09124022b756a7831eb088c90a6ba	ftp://download.big.ac.cn/gsa/CRA007020/CRR505528/CRR505528_f1.fq.gz	CRR505528_r2.fq.gz (3647434383 bytes)	323944976dbd8bdbc2804817c2c13c9a	ftp://download.big.ac.cn/gsa/CRA007020/CRR505528/CRR505528_r2.fq.gz							
1376	CRR505529	161223	PRJCA009749	CRX445935	fastq	CRR505529_f1.fq.gz (3837056008 bytes)	baac4113b2fe20714d9f574ad980bbff	ftp://download.big.ac.cn/gsa/CRA007020/CRR505529/CRR505529_f1.fq.gz	CRR505529_r2.fq.gz (4055744017 bytes)	e44a6e2b7538b89bb65d9a02d2b2dcc2	ftp://download.big.ac.cn/gsa/CRA007020/CRR505529/CRR505529_r2.fq.gz							
1377	CRR505530	11239	PRJCA009749	CRX445936	fastq	CRR505530_f1.fq.gz (3314503846 bytes)	350e8c2ae4bd0ca70f37bab22e06faae	ftp://download.big.ac.cn/gsa/CRA007020/CRR505530/CRR505530_f1.fq.gz	CRR505530_r2.fq.gz (3540312973 bytes)	0b2540f642b227165198e2eb912c9b48	ftp://download.big.ac.cn/gsa/CRA007020/CRR505530/CRR505530_r2.fq.gz							
1378	CRR505531	YD7922	PRJCA009749	CRX445937	fastq	CRR505531_f1.fq.gz (3258928903 bytes)	bc021f775d82280f6ae5d6a07bf2cb5b	ftp://download.big.ac.cn/gsa/CRA007020/CRR505531/CRR505531_f1.fq.gz	CRR505531_r2.fq.gz (3555532529 bytes)	db97355ab1843137315bd955c667cdb4	ftp://download.big.ac.cn/gsa/CRA007020/CRR505531/CRR505531_r2.fq.gz							
1379	CRR505532	Ya7922	PRJCA009749	CRX445938	fastq	CRR505532_f1.fq.gz (4281240403 bytes)	821cce0fdd3532a64c304857e8a95be4	ftp://download.big.ac.cn/gsa/CRA007020/CRR505532/CRR505532_f1.fq.gz	CRR505532_r2.fq.gz (4473844049 bytes)	f4f02625440aa7add46084c15840f7bc	ftp://download.big.ac.cn/gsa/CRA007020/CRR505532/CRR505532_r2.fq.gz							
1380	CRR505533	121756	PRJCA009749	CRX445939	fastq	CRR505533_f1.fq.gz (3389965296 bytes)	4739ad2fa1b558ae382bff33c54134ae	ftp://download.big.ac.cn/gsa/CRA007020/CRR505533/CRR505533_f1.fq.gz	CRR505533_r2.fq.gz (3504772453 bytes)	262a45c3a41c73adffbe0b31d3322d54	ftp://download.big.ac.cn/gsa/CRA007020/CRR505533/CRR505533_r2.fq.gz							
1381	CRR505534	121842	PRJCA009749	CRX445940	fastq	CRR505534_f1.fq.gz (3277678568 bytes)	fb706f19fc6840c1465986e173a7a6f0	ftp://download.big.ac.cn/gsa/CRA007020/CRR505534/CRR505534_f1.fq.gz	CRR505534_r2.fq.gz (3389680580 bytes)	a319bf6d27e3db1dd468ad665b88fd30	ftp://download.big.ac.cn/gsa/CRA007020/CRR505534/CRR505534_r2.fq.gz							
1382	CRR505535	85011	PRJCA009749	CRX445941	fastq	CRR505535_f1.fq.gz (3586783727 bytes)	a4dc0c28fac708ac5e240bfca1ea49da	ftp://download.big.ac.cn/gsa/CRA007020/CRR505535/CRR505535_f1.fq.gz	CRR505535_r2.fq.gz (3754042603 bytes)	d02dbb5794cac45a6cff5251c8c9d959	ftp://download.big.ac.cn/gsa/CRA007020/CRR505535/CRR505535_r2.fq.gz							
1383	CRR505536	85123	PRJCA009749	CRX445942	fastq	CRR505536_f1.fq.gz (4453229685 bytes)	7aa7aa9c6016e44d3c2e3a680f91fcff	ftp://download.big.ac.cn/gsa/CRA007020/CRR505536/CRR505536_f1.fq.gz	CRR505536_r2.fq.gz (4820209706 bytes)	59b0e10bac5941f23f7b6675b434763a	ftp://download.big.ac.cn/gsa/CRA007020/CRR505536/CRR505536_r2.fq.gz							
1384	CRR505537	85498	PRJCA009749	CRX445943	fastq	CRR505537_f1.fq.gz (3097630744 bytes)	95c27bb27c01920b05a8ff6bcdbd03d5	ftp://download.big.ac.cn/gsa/CRA007020/CRR505537/CRR505537_f1.fq.gz	CRR505537_r2.fq.gz (3212871304 bytes)	a9df18656b97648d27e0569aec6f8ca6	ftp://download.big.ac.cn/gsa/CRA007020/CRR505537/CRR505537_r2.fq.gz							
1385	CRR505538	86208	PRJCA009749	CRX445944	fastq	CRR505538_f1.fq.gz (4854513508 bytes)	d9476cd2818ae9a630462e0d3692ce89	ftp://download.big.ac.cn/gsa/CRA007020/CRR505538/CRR505538_f1.fq.gz	CRR505538_r2.fq.gz (5159106091 bytes)	6b928265f634a43e1ca8fb224739f7c5	ftp://download.big.ac.cn/gsa/CRA007020/CRR505538/CRR505538_r2.fq.gz							
1386	CRR505539	86245	PRJCA009749	CRX445945	fastq	CRR505539_f1.fq.gz (3903296587 bytes)	6349cfd30a6a56196d92022ddd56621d	ftp://download.big.ac.cn/gsa/CRA007020/CRR505539/CRR505539_f1.fq.gz	CRR505539_r2.fq.gz (4064038348 bytes)	6d9012b1112ea02b8cdb769b4de13288	ftp://download.big.ac.cn/gsa/CRA007020/CRR505539/CRR505539_r2.fq.gz							
1387	CRR505540	Si_144Gai	PRJCA009749	CRX445946	fastq	CRR505540_f1.fq.gz (4188124640 bytes)	3f0aa691a95782f4447f2b70a1bc01d2	ftp://download.big.ac.cn/gsa/CRA007020/CRR505540/CRR505540_f1.fq.gz	CRR505540_r2.fq.gz (4304032184 bytes)	d41111a79feb5965e95dd4bab82eb940	ftp://download.big.ac.cn/gsa/CRA007020/CRR505540/CRR505540_r2.fq.gz							
1388	CRR505541	16TW621	PRJCA009749	CRX445947	fastq	CRR505541_f1.fq.gz (3130531257 bytes)	a05031f87a1c8d725fa2fac7f972ad6e	ftp://download.big.ac.cn/gsa/CRA007020/CRR505541/CRR505541_f1.fq.gz	CRR505541_r2.fq.gz (3605064403 bytes)	4aa967aa05f8d64229867f0f7291e3a2	ftp://download.big.ac.cn/gsa/CRA007020/CRR505541/CRR505541_r2.fq.gz							
1389	CRR505542	16TW632	PRJCA009749	CRX445948	fastq	CRR505542_f1.fq.gz (4334922668 bytes)	9eb8f6f1f498bf21e8474322db834484	ftp://download.big.ac.cn/gsa/CRA007020/CRR505542/CRR505542_f1.fq.gz	CRR505542_r2.fq.gz (4418866160 bytes)	fc08221eadabf0b3d27111cb98daebe6	ftp://download.big.ac.cn/gsa/CRA007020/CRR505542/CRR505542_r2.fq.gz							
1390	CRR505543	TE235_D1m	PRJCA009749	CRX445949	fastq	CRR505543_f1.fq.gz (2913105175 bytes)	b7a26c24abdcaddd89ff4fa94f72abd2	ftp://download.big.ac.cn/gsa/CRA007020/CRR505543/CRR505543_f1.fq.gz	CRR505543_r2.fq.gz (3355138093 bytes)	7426299b5a7ed56dae9f5fd1218e09dc	ftp://download.big.ac.cn/gsa/CRA007020/CRR505543/CRR505543_r2.fq.gz							
1391	CRR505544	TZ243_B6F	PRJCA009749	CRX445950	fastq	CRR505544_f1.fq.gz (4060102105 bytes)	bdd5ef2942ff3c9970d855ddbce98e3b	ftp://download.big.ac.cn/gsa/CRA007020/CRR505544/CRR505544_f1.fq.gz	CRR505544_r2.fq.gz (4159776805 bytes)	ba94c19f53fa8d50e1b0163bae7f7743	ftp://download.big.ac.cn/gsa/CRA007020/CRR505544/CRR505544_r2.fq.gz							
1392	CRR505545	TS44	PRJCA009749	CRX445951	fastq	CRR505545_f1.fq.gz (3990493752 bytes)	93ebab1c99cd0eea414b4e23f08f3297	ftp://download.big.ac.cn/gsa/CRA007020/CRR505545/CRR505545_f1.fq.gz	CRR505545_r2.fq.gz (4131906899 bytes)	e0e33ce975e8a4af581efc718b4dda43	ftp://download.big.ac.cn/gsa/CRA007020/CRR505545/CRR505545_r2.fq.gz							
1393	CRR505546	F0903	PRJCA009749	CRX445952	fastq	CRR505546_f1.fq.gz (4328979528 bytes)	ce8d6309bcfad0b939383cb8b14b0325	ftp://download.big.ac.cn/gsa/CRA007020/CRR505546/CRR505546_f1.fq.gz	CRR505546_r2.fq.gz (4582656368 bytes)	bfc66ce20c025555c27acfe47c20f7cf	ftp://download.big.ac.cn/gsa/CRA007020/CRR505546/CRR505546_r2.fq.gz							
1394	CRR505547	6NH372	PRJCA009749	CRX445953	fastq	CRR505547_f1.fq.gz (3658103088 bytes)	5ea43b79cbd9cbb0d7262be0479d7850	ftp://download.big.ac.cn/gsa/CRA007020/CRR505547/CRR505547_f1.fq.gz	CRR505547_r2.fq.gz (4018108165 bytes)	c28460dee02fe489e50696af188391e0	ftp://download.big.ac.cn/gsa/CRA007020/CRR505547/CRR505547_r2.fq.gz							
1395	CRR505548	6NH392	PRJCA009749	CRX445954	fastq	CRR505548_f1.fq.gz (3479375077 bytes)	ea625f010d336b7880d6a011f0f73b1a	ftp://download.big.ac.cn/gsa/CRA007020/CRR505548/CRR505548_f1.fq.gz	CRR505548_r2.fq.gz (3594959816 bytes)	66a73f7c268e43146dca66ea7bb2c066	ftp://download.big.ac.cn/gsa/CRA007020/CRR505548/CRR505548_r2.fq.gz							
1396	CRR505549	6NH402	PRJCA009749	CRX445955	fastq	CRR505549_f1.fq.gz (3584272524 bytes)	763d9c0dd00c22e375d1ae969c54844d	ftp://download.big.ac.cn/gsa/CRA007020/CRR505549/CRR505549_f1.fq.gz	CRR505549_r2.fq.gz (3709155098 bytes)	7cce160b4328d6fb09eb50918c042f3c	ftp://download.big.ac.cn/gsa/CRA007020/CRR505549/CRR505549_r2.fq.gz							
1397	CRR505550	6NH625	PRJCA009749	CRX445956	fastq	CRR505550_f1.fq.gz (3730296724 bytes)	3322bd54ae9f6525dcc8e6dd4e7249e7	ftp://download.big.ac.cn/gsa/CRA007020/CRR505550/CRR505550_f1.fq.gz	CRR505550_r2.fq.gz (3882683767 bytes)	dfe787877e4884fa2b56e2f765f62085	ftp://download.big.ac.cn/gsa/CRA007020/CRR505550/CRR505550_r2.fq.gz							
1398	CRR505551	6NH637	PRJCA009749	CRX445957	fastq	CRR505551_f1.fq.gz (4478773674 bytes)	bb0746297fee43da330b50e3ad76d51d	ftp://download.big.ac.cn/gsa/CRA007020/CRR505551/CRR505551_f1.fq.gz	CRR505551_r2.fq.gz (4569474111 bytes)	c94cf84db558dfdf6f94d6b525af8ebc	ftp://download.big.ac.cn/gsa/CRA007020/CRR505551/CRR505551_r2.fq.gz							
1399	CRR505552	6NH649	PRJCA009749	CRX445958	fastq	CRR505552_f1.fq.gz (3059265373 bytes)	992c5c06600faf64d1d6de03d8aa9225	ftp://download.big.ac.cn/gsa/CRA007020/CRR505552/CRR505552_f1.fq.gz	CRR505552_r2.fq.gz (3203420702 bytes)	0c2a21a15d322dd95d49ebb88bcc2dc2	ftp://download.big.ac.cn/gsa/CRA007020/CRR505552/CRR505552_r2.fq.gz							
1400	CRR505553	6NH671	PRJCA009749	CRX445959	fastq	CRR505553_f1.fq.gz (4449086323 bytes)	33e3d8923bb7fcd7fd66aa334e914eb3	ftp://download.big.ac.cn/gsa/CRA007020/CRR505553/CRR505553_f1.fq.gz	CRR505553_r2.fq.gz (4691485775 bytes)	5838c751441ec0ecf11c458921fde05a	ftp://download.big.ac.cn/gsa/CRA007020/CRR505553/CRR505553_r2.fq.gz							
1401	CRR505554	6NH677	PRJCA009749	CRX445960	fastq	CRR505554_f1.fq.gz (4179926483 bytes)	b8dcbe1c44439ee47b0808526c5a86d4	ftp://download.big.ac.cn/gsa/CRA007020/CRR505554/CRR505554_f1.fq.gz	CRR505554_r2.fq.gz (4298038564 bytes)	9af43fff8f53f0dfae6021ef116ccebd	ftp://download.big.ac.cn/gsa/CRA007020/CRR505554/CRR505554_r2.fq.gz							
1402	CRR505555	6NH687	PRJCA009749	CRX445961	fastq	CRR505555_f1.fq.gz (3656220959 bytes)	5169e758db19cbfc19bcdcb66928b4d1	ftp://download.big.ac.cn/gsa/CRA007020/CRR505555/CRR505555_f1.fq.gz	CRR505555_r2.fq.gz (3811082644 bytes)	f742eb2556f6172f5101e5bf257d6693	ftp://download.big.ac.cn/gsa/CRA007020/CRR505555/CRR505555_r2.fq.gz							
1403	CRR505556	6NH717	PRJCA009749	CRX445962	fastq	CRR505556_f1.fq.gz (3552689084 bytes)	971502f99530b67eada2fcdc4a845b03	ftp://download.big.ac.cn/gsa/CRA007020/CRR505556/CRR505556_f1.fq.gz	CRR505556_r2.fq.gz (3683414121 bytes)	42a19776ed83128581f60e67de5ea744	ftp://download.big.ac.cn/gsa/CRA007020/CRR505556/CRR505556_r2.fq.gz							
1404	CRR505557	6NH737	PRJCA009749	CRX445963	fastq	CRR505557_f1.fq.gz (3924758671 bytes)	3207acbb6f3cd784a67e790b4d7e019b	ftp://download.big.ac.cn/gsa/CRA007020/CRR505557/CRR505557_f1.fq.gz	CRR505557_r2.fq.gz (4473645444 bytes)	288c9aa4a1d4b50380b339d3fa0c3cdd	ftp://download.big.ac.cn/gsa/CRA007020/CRR505557/CRR505557_r2.fq.gz							
1405	CRR505558	6NH761	PRJCA009749	CRX445964	fastq	CRR505558_f1.fq.gz (3766220580 bytes)	e4d62dc866fb7209b39b35a57aea9202	ftp://download.big.ac.cn/gsa/CRA007020/CRR505558/CRR505558_f1.fq.gz	CRR505558_r2.fq.gz (4187777662 bytes)	d8e0974a20982ec24a1d2662ee6e7059	ftp://download.big.ac.cn/gsa/CRA007020/CRR505558/CRR505558_r2.fq.gz							
1406	CRR505559	6NH769	PRJCA009749	CRX445965	fastq	CRR505559_f1.fq.gz (2821343592 bytes)	23705be21f3ca518c6ffaca8101e85fd	ftp://download.big.ac.cn/gsa/CRA007020/CRR505559/CRR505559_f1.fq.gz	CRR505559_r2.fq.gz (3265416534 bytes)	38e2726ece6010158e5146a9adabb29d	ftp://download.big.ac.cn/gsa/CRA007020/CRR505559/CRR505559_r2.fq.gz							
1407	CRR505560	6NH779	PRJCA009749	CRX445966	fastq	CRR505560_f1.fq.gz (3455752539 bytes)	be8d201ac9237a2857175310cfd61eb1	ftp://download.big.ac.cn/gsa/CRA007020/CRR505560/CRR505560_f1.fq.gz	CRR505560_r2.fq.gz (4037697573 bytes)	71e25dcf50e81cd13183cba9e61ff4a6	ftp://download.big.ac.cn/gsa/CRA007020/CRR505560/CRR505560_r2.fq.gz							
1408	CRR505561	6NH786	PRJCA009749	CRX445967	fastq	CRR505561_f1.fq.gz (3258985691 bytes)	18e32de437d7846f105eca1f47c38308	ftp://download.big.ac.cn/gsa/CRA007020/CRR505561/CRR505561_f1.fq.gz	CRR505561_r2.fq.gz (3852519109 bytes)	7347e0eb1acfc419df67b23f74d81cff	ftp://download.big.ac.cn/gsa/CRA007020/CRR505561/CRR505561_r2.fq.gz							
1409	CRR505562	6NH808	PRJCA009749	CRX445968	fastq	CRR505562_f1.fq.gz (3311646988 bytes)	05fb82e93535d8d6f707b403fb592849	ftp://download.big.ac.cn/gsa/CRA007020/CRR505562/CRR505562_f1.fq.gz	CRR505562_r2.fq.gz (3538957111 bytes)	24c6b3cbc3bdf6b2301b7509dbcf418f	ftp://download.big.ac.cn/gsa/CRA007020/CRR505562/CRR505562_r2.fq.gz							
1410	CRR505563	Zheng8148	PRJCA009749	CRX445969	fastq	CRR505563_f1.fq.gz (3633384638 bytes)	19f5728c94d6b6fb3048735fd6be7f1e	ftp://download.big.ac.cn/gsa/CRA007020/CRR505563/CRR505563_f1.fq.gz	CRR505563_r2.fq.gz (3767041272 bytes)	9de7b7fc87947e2afdd70b6c044d8695	ftp://download.big.ac.cn/gsa/CRA007020/CRR505563/CRR505563_r2.fq.gz							
1411	CRR505564	ZhengX959	PRJCA009749	CRX445970	fastq	CRR505564_f1.fq.gz (3836858172 bytes)	c210711cf0f68974f6f0b477aca19a47	ftp://download.big.ac.cn/gsa/CRA007020/CRR505564/CRR505564_f1.fq.gz	CRR505564_r2.fq.gz (3968017596 bytes)	03f10a435cff9db4e9b2ff25cf3673c1	ftp://download.big.ac.cn/gsa/CRA007020/CRR505564/CRR505564_r2.fq.gz							
1412	CRR505565	Zheng8058	PRJCA009749	CRX445971	fastq	CRR505565_f1.fq.gz (2841344698 bytes)	50cf6160a5fb52378872e6306212abb2	ftp://download.big.ac.cn/gsa/CRA007020/CRR505565/CRR505565_f1.fq.gz	CRR505565_r2.fq.gz (2944272407 bytes)	8aecd649b14cc8c74979056fe1700fa2	ftp://download.big.ac.cn/gsa/CRA007020/CRR505565/CRR505565_r2.fq.gz							
1413	CRR505566	Zheng1358	PRJCA009749	CRX445972	fastq	CRR505566_f1.fq.gz (3152957251 bytes)	939e7779c70d2c8176eb459a97aff8f2	ftp://download.big.ac.cn/gsa/CRA007020/CRR505566/CRR505566_f1.fq.gz	CRR505566_r2.fq.gz (3246404791 bytes)	21afaab02510b1d3b912b458d5357f12	ftp://download.big.ac.cn/gsa/CRA007020/CRR505566/CRR505566_r2.fq.gz							
1414	CRR505567	Zheng511	PRJCA009749	CRX445973	fastq	CRR505567_f1.fq.gz (4430738840 bytes)	e588dd95b6ebbf4d38fe68c15dd3134c	ftp://download.big.ac.cn/gsa/CRA007020/CRR505567/CRR505567_f1.fq.gz	CRR505567_r2.fq.gz (4566177862 bytes)	85c472d93ce5348cd4402aca829b4d53	ftp://download.big.ac.cn/gsa/CRA007020/CRR505567/CRR505567_r2.fq.gz							
1415	CRR505568	Zheng538	PRJCA009749	CRX445974	fastq	CRR505568_f1.fq.gz (3231993846 bytes)	d74be7ed0c70ce9e6b52e255db99570a	ftp://download.big.ac.cn/gsa/CRA007020/CRR505568/CRR505568_f1.fq.gz	CRR505568_r2.fq.gz (3344285867 bytes)	d146a56392b610451701e0eccd570619	ftp://download.big.ac.cn/gsa/CRA007020/CRR505568/CRR505568_r2.fq.gz							
1416	CRR505569	Zheng578	PRJCA009749	CRX445975	fastq	CRR505569_f1.fq.gz (3028812089 bytes)	e06af10b600c542f7d7c8171ed42a3aa	ftp://download.big.ac.cn/gsa/CRA007020/CRR505569/CRR505569_f1.fq.gz	CRR505569_r2.fq.gz (3155572569 bytes)	aa4effbf97420cc7f1e1d2ab8e92e757	ftp://download.big.ac.cn/gsa/CRA007020/CRR505569/CRR505569_r2.fq.gz							
1417	CRR505570	Zheng591	PRJCA009749	CRX445976	fastq	CRR505570_f1.fq.gz (4098865378 bytes)	4314b71caf8dd3caa9c336a3d58a4149	ftp://download.big.ac.cn/gsa/CRA007020/CRR505570/CRR505570_f1.fq.gz	CRR505570_r2.fq.gz (4313079918 bytes)	82eae1f5faa584290c670c21bf403e7d	ftp://download.big.ac.cn/gsa/CRA007020/CRR505570/CRR505570_r2.fq.gz							
1418	CRR505571	Zheng592	PRJCA009749	CRX445977	fastq	CRR505571_f1.fq.gz (3598711134 bytes)	e96442747caa1534691d03315c6582c6	ftp://download.big.ac.cn/gsa/CRA007020/CRR505571/CRR505571_f1.fq.gz	CRR505571_r2.fq.gz (3801368433 bytes)	6d66116064f03d5534adccd514d37885	ftp://download.big.ac.cn/gsa/CRA007020/CRR505571/CRR505571_r2.fq.gz							
1419	CRR505572	Zheng593	PRJCA009749	CRX445978	fastq	CRR505572_f1.fq.gz (3407515950 bytes)	db93f351cd3c0d395ff53ec0dbac56c9	ftp://download.big.ac.cn/gsa/CRA007020/CRR505572/CRR505572_f1.fq.gz	CRR505572_r2.fq.gz (3485392356 bytes)	66b5c1aa42112f1c0b70914ccabba839	ftp://download.big.ac.cn/gsa/CRA007020/CRR505572/CRR505572_r2.fq.gz							
1420	CRR505573	16NS545	PRJCA009749	CRX445979	fastq	CRR505573_f1.fq.gz (4108310800 bytes)	69c793dabbc715e29a9e243e650e2e72	ftp://download.big.ac.cn/gsa/CRA007020/CRR505573/CRR505573_f1.fq.gz	CRR505573_r2.fq.gz (4355197931 bytes)	9f1f4d73b4c38d13dfa5799a5d72fd49	ftp://download.big.ac.cn/gsa/CRA007020/CRR505573/CRR505573_r2.fq.gz							
1421	CRR505574	32T24	PRJCA009749	CRX445980	fastq	CRR505574_f1.fq.gz (3034033974 bytes)	7b284af9bcd4be3164b5b71bb02801b3	ftp://download.big.ac.cn/gsa/CRA007020/CRR505574/CRR505574_f1.fq.gz	CRR505574_r2.fq.gz (3167415581 bytes)	0e87cc8c5292945c4ed4e2c09e015787	ftp://download.big.ac.cn/gsa/CRA007020/CRR505574/CRR505574_r2.fq.gz							
1422	CRR505575	P28	PRJCA009749	CRX445981	fastq	CRR505575_f1.fq.gz (4128650141 bytes)	1785cf9a9b3a44db2fdf2551df3d969e	ftp://download.big.ac.cn/gsa/CRA007020/CRR505575/CRR505575_f1.fq.gz	CRR505575_r2.fq.gz (4273577904 bytes)	a4310a8c47d2efdf46a5ee323afebfb8	ftp://download.big.ac.cn/gsa/CRA007020/CRR505575/CRR505575_r2.fq.gz							
